id,price,address,bedroom,bathroom,area
2355,"€350,000","5 Cashel Avenue, Kimmage, Dublin 12",4 Bed,2 Bath,62 m²
2356,"€275,000","13 Rossmore Drive, Ballyfermot, Ballyfermot, Dublin 10",2 Bath,1 Bath,84 m²
2357,"€310,000","2 Cashel Road, Crumlin, Crumlin, Dublin 12",238 m²,2 Bath,
2358,"€420,000","Apartment 1, The Friary Apartments, Temple Bar, Dublin 2",3 Bed,1 Bath,
2359,"€350,000","54 Fisherman's Wharf, Ringsend, Dublin 4",2 Bath,1 Bath,
2360,"€210,000","9 Rutland Street, Dublin 1",94 m²,,
2361,"€325,000","Apartment 29, The Atrium, The Steelworks, Dublin 1",2 Bed,2 Bath,91 m²
2362,"€5,000,000","Tara Hall, Balscadden Road, Howth, Dublin 13",2 Bath,5 Bath,550 m²
2363,"€650,000","Apartment 5, Saint Helen's North, Sandycove, Co. Dublin",91 m²,2 Bath,69 m²
2364,"€5,000,000","Tara Hall, Balscadden Road, Howth, Co. Dublin",7 Bed,5 Bath,550 m²
2365,"€149,950","Lot 2 24 Slademore Drive, Ard Na Greine, Ayrfield, Dublin 13",5 Bath,2 Bath,269 m²
2366,"€3,000,000","Fern Hill, Vico Road, Dalkey, Co. Dublin",550 m²,3 Bath,145 m²
2367,"€645,000","Lynton, Lynton, 5 Roseville Terrace, Dundrum Road, D14P4F1, Dundrum, Dublin 14",2 Bed,2 Bath,87 m²
2368,"€525,000","36 Woodview Park, Castleknock, Dublin 15",2 Bath,10 Bath,163 m²
2369,"€750,000","153 Clonliffe Road, Drumcondra, Dublin 3",69 m²,1 Bath,71 m²
2370,"€370,000","Apartment 86, Belfield Park, Booterstown, Co. Dublin",7 Bed,2 Bath,61 m²
2371,"€250,000","4 Stationcourt View, Clonsilla, Dublin 15",5 Bath,2 Bath,120 m²
2372,"€299,950","22 Skelligs Court, Waterville, Blanchardstown, Dublin 15",550 m²,4 Bath,146 m²
2373,"€535,000","1 Tynan Hall Park, Kingswood, Tallaght, Dublin 24",4 Bed,2 Bath,88 m²
2374,"€725,000","4 Monaloe Park Road, Deansgrange, Blackrock, Co. Dublin",2 Bath,2 Bath,201 m²
2375,"€475,000","Apartment 4, Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",269 m²,2 Bath,85 m²
2376,"€1,500,000","21 Brendan Road, Donnybrook, Dublin 4",4 Bed,2 Bath,68 m²
2377,"€450,000","6 Bayside Square East, Sutton, Sutton, Dublin 13",3 Bath,3 Bath,
2378,"€1,450,000","27 Cherry Lodge, Castleknock, Dublin 15",145 m²,1 Bath,
2379,"€169,950","19 Saint Canice's Court, Cappagh Green, Finglas, Dublin 11",3 Bed,2 Bath,
2380,"€455,000","Apartment 55, Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2 Bath,,
2381,"€325,000","49 Christchurch View, Nicholas Street, Christchurch, Dublin 8",2 Bed,1 Bath,52 m²
2382,"€385,000","30 Templeview Green, Clarehall, Dublin 13",1 Bath,3 Bath,104 m²
2383,"€675,000","3 Ailesbury Court, Ailesbury Road, Ballsbridge, Dublin 4",52 m²,2 Bath,100 m²
2384,"€595,000","8 Ballymount Cottages, Turnpike Road, Ballymount, Dublin 12",4 Bed,1 Bath,76 m²
2385,"€179,950","28A Virginia Park, Finglas South, Finglas, Dublin 11",3 Bath,1 Bath,67 m²
2386,"€269,000","41 Woodford Court, Clondalkin, Dublin 22",104 m²,2 Bath,73 m²
2387,"€325,000","60 Stocking Wood Heath, Stocking Avenue, Rathfarnham, Dublin 16",3 Bed,2 Bath,48 m²
2388,"€255,000","16 Hunters Avenue, Hunters Wood, Ballycullen, Dublin 16",2 Bath,2 Bath,86 m²
2389,"€320,000","Apartment 73, Adelaide Square, Dublin 8",100 m²,1 Bath,89 m²
2390,"€495,000","23 Bayside Walk, Sutton, Dublin 13",4 Bed,1 Bath,208 m²
2391,"€695,000","47 Merrion Court, Ailesbury Road, Ballsbridge, Dublin 4",1 Bath,2 Bath,218 m²
2392,"€1,995,000","Ceiliurlann, Leopardstown Road, Leopardstown, Dublin 18",3 Bed,4 Bath,159 m²
2393,"€1,595,000","105 Sandymount Avenue Sandymount Dublin 4, Sandymount, Dublin 4",1 Bath,4 Bath,61 m²
2394,"€225,000","Apartment 3, The Oaks, Clonshaugh, Dublin 17",3 Bed,1 Bath,76 m²
2395,"€895,000","128 Morehampton Road, Donnybrook, Dublin 4",2 Bath,3 Bath,62 m²
2396,"€175,000","68 Moynihan Court, Tallaght, Dublin 24",76 m²,1 Bath,
2397,"€425,000","14 Isoldes Tower, Lower Exchange Street, Temple Bar, Dublin 8",2 Bed,1 Bath,
2398,"€575,000","5 Alexandra Terrace, Terenure, Dublin 6",2 Bath,1 Bath,
2399,"€295,000","21A Leeson Park, Ranelagh, Dublin 6",67 m²,1 Bath,
2400,"€390,000","Golden Rose, 11 Chestnut Grove, Kingswood, Dublin 22",2 Bed,1 Bath,
2401,"€235,000","APARTMENT 3, 38 Amiens Street, Dublin 1",1 Bed,1 Bath,41 m²
2402,"€595,000","9 Artane Cottages Lower, Malahide Road, Artane, Dublin 5",1 Bath,2 Bath,76 m²
2403,"€215,000","Apt 6 Annaly Court, Ongar, Dublin 15",41 m²,2 Bath,84 m²
2404,"€370,000","19 Baldoyle Road, Sutton, Baldoyle, Dublin 13",2 Bed,1 Bath,78 m²
2405,"€380,000","40 Killakee Walk, Firhouse, Firhouse, Dublin 24",2 Bath,2 Bath,69 m²
2406,"€385,000","Apartment 19, Block 11, Grand Canal Dock, Dublin 2",2 Bed,2 Bath,60 m²
2407,"€385,000","1 Spencer Street North, North Strand, North Strand, Dublin 3",2 Bath,2 Bath,80 m²
2408,"€345,000","Apartment 45, Eagle Island, Custom House Harbour Apartments, IFSC, Dublin 1",3 Bed,1 Bath,109 m²
2409,"€300,000","290 Kildare Road, Crumlin, Crumlin, Dublin 12",1 Bath,1 Bath,145 m²
2410,"€575,000","86A Park Drive Avenue, Castleknock, Castleknock, Dublin 15",76 m²,3 Bath,197 m²
2411,"€795,000","Saint Budeaux, Saint Budeaux, Clonskeagh Road, Clonskeagh, Dublin 14",2 Bed,2 Bath,92 m²
2412,"€1,500,000","49 The Sweepstakes Ballsbridge Dublin 4, Ballsbridge, Dublin 4",2 Bath,4 Bath,141 m²
2413,"€845,000","47 Lansdowne Park, Ballsbridge, Dublin 4",84 m²,2 Bath,58 m²
2414,"€395,000","25 Rutland Street Lower, Dublin 1",2 Bed,1 Bath,58 m²
2415,"€295,000","55 Cashel Avenue, Crumlin, Crumlin, Dublin 12",2 Bath,1 Bath,372 m²
2416,"€399,000","Fresh Fields, 4 Victoria Terrace, Dundrum, Dublin 14",78 m²,1 Bath,
2417,"€290,000","4 Parkhill Heights, Kilnamanagh, Dublin 24",2 Bed,1 Bath,
2418,"€244,950","397 Cushlawn Park, Tallaght, Dublin 24",2 Bath,1 Bath,
2419,"€200,000","12 Chapel Gate, Aylesbury, Tallaght, Dublin 24",69 m²,4 Bath,
2420,"€3,500,000","84 Ailesbury Road Ballsbridge Dublin 4, Ballsbridge, Dublin 4",2 Bed,,
2421,"€875,000","16 Shelbourne Road, Ballsbridge, Ballsbridge, Dublin 4",3 Bed,2 Bath,145 m²
2422,"€2,850,000","Headford Cottage, 11 Avoca Avenue, Blackrock, Co. Dublin",2 Bath,3 Bath,251 m²
2423,"€595,000","Bushfield Villa, Bushfield Terrace, Donnybrook, Dublin 4",145 m²,2 Bath,98 m²
2424,"€300,000","Apartment D, 100 Fernleigh Drive, Castleknock, Dublin 15",5 Bed,2 Bath,77 m²
2425,"€340,000","118 Saint Patrick's Road, Walkinstown, Walkinstown, Dublin 12",3 Bath,2 Bath,90 m²
2426,"€285,000","42 Churchwell Drive, Belmayne, Balgriffin, Dublin 13",251 m²,2 Bath,701 m²
2427,"€8,900,000","Summerhill Marino Avenue West Killiney, Killiney, Co. Dublin",4 Bed,5 Bath,102 m²
2428,"€895,000","110 Salthill Apartments, Monkstown, Co. Dublin",2 Bath,2 Bath,278 m²
2429,"€595,000","145 Philipsburgh Avenue, Fairview, Fairview, Dublin 3",98 m²,2 Bath,62 m²
2430,"€950,000","170 Rathmines Road Lower, Rathmines, Dublin 6",2 Bed,3 Bath,78 m²
2431,"€290,000","Flat 1, 6 Mountjoy Square North, Dublin 1",2 Bath,1 Bath,106 m²
2432,"€345,000","49 McGoverns Corner, Cork Street, Dublin 8",77 m²,2 Bath,61 m²
2433,"€600,000","94 Nephin Road, Navan Road, Navan Road (D7), Dublin 7",3 Bed,2 Bath,167 m²
2434,"€330,000","455 Mourne Road, Drimnagh, Dublin 12",2 Bath,1 Bath,58 m²
2435,"€625,000","162 Delwood Park, Castleknock, Dublin 15",90 m²,3 Bath,46 m²
2436,"€295,000","Apartment 19, Market Square, Dublin 7",3 Bed,1 Bath,165 m²
2437,"€285,000","Apartment 5, 7 Anglesea Street, Dublin 2",2 Bath,1 Bath,227 m²
2438,"€790,000","80 Thomas Street, Dublin 8",7 Bed,3 Bath,
2439,"€1,150,000","40 Charleville Square, Rathfarnham, Rathfarnham, Dublin 14",5 Bath,4 Bath,
2440,"€254,950","9 Kilcarrig Avenue, Jobstown, Dublin 24",701 m²,1 Bath,
2441,"€250,000","27 Broadstone Avenue, Dublin 7",1 Bed,1 Bath,35 m²
2442,"€1,450,000","50 Brighton Road, Rathgar, Dublin 6",1 Bath,9 Bath,320 m²
2443,"€2,600,000","42 Wellington Road, Ballsbridge, Dublin 4",35 m²,4 Bath,280 m²
2444,"€325,000","Mews Lane Site, Rear Of 387 Clontarf Road, Clontarf, Dublin 3",6 Bed,3 Bath,0.04 ac
2445,"€1,950,000","Kilkerry, Dalkey Avenue, Dalkey, Co. Dublin",9 Bath,5 Bath,236 m²
2446,"€1,975,000","2 Fitzwilliam Street Upper South City Centre Dublin 2, Dublin 2",320 m²,2 Bath,302 m²
2447,"€695,000","Hillcrest, Knockmaroon Hill, Chapelizod, Dublin 20",3 Bed,1 Bath,1500 m²
2448,"€495,000","36 Merrion Court, Ailesbury Road, Ballsbridge, Dublin 4",4 Bath,3 Bath,92 m²
2449,"€2,000,000","Derrybeag, 35A Coliemore Road, Dalkey, Co. Dublin",280 m²,1 Bath,136 m²
2450,"€475,000","76 Springvale, Edmondstown Road, Rathfarnham, Dublin 16",0.04 ac,4 Bath,96 m²
2451,"€235,000","Apartment 31, Block A, Lymewood Mews, Northwood, Santry, Dublin 9",4 Bed,3 Bath,61 m²
2452,"€1,950,000","Shamrock Lodge, Barnhill Avenue, Dalkey, Co. Dublin",3 Bath,1 Bath,341 m²
2453,"€275,000","51 Mayeston Court, Saint Margaret's Road, Finglas, Dublin 11",236 m²,1 Bath,100 m²
2454,"€265,000","7 Achill House, Custom House Square, IFSC, Dublin 1",5 Bed,2 Bath,44 m²
2455,"€375,000","Apartment 48, Block C, The Moorings, Dublin 4",5 Bath,4 Bath,76 m²
2456,"€645,000","3 The Laurel, Hazeldene Anglesea Road Ballsbridge Dublin 4, Ballsbridge, Dublin 4",302 m²,3 Bath,102 m²
2457,"€625,000","50 Crawford Avenue Glasnevin Dublin 9, Glasnevin, Dublin 9",3 Bed,2 Bath,145 m²
2458,"€385,000","129 Kilmore Road, Artane, Artane, Dublin 5",2 Bath,1 Bath,96 m²
2459,"€375,000","20 Ardbeg Road, Artane, Artane, Dublin 5",1500 m²,,
2460,"€395,000","20 Grattan Parade, Drumcondra, Drumcondra, Dublin 3",3 Bed,,
2461,"€255,000","51 The Steeples, Chapelizod, Chapelizod, Dublin 20",2 Bed,1 Bath,62 m²
2462,"€399,950","9 The Briars, Woodfarm Acres, Palmerstown, Dublin 20",1 Bath,2 Bath,184 m²
2463,"€525,000","Cambridge Lodge, 14a Cambridge Road, Rathmines, Dublin 6",62 m²,1 Bath,360 m²
2464,"€215,000","6A Shangan Park, Ballymun, Ballymun, Dublin 9",4 Bed,1 Bath,72 m²
2465,"€1,075,000","70 Merrion Village, Ballsbridge, Dublin 4",2 Bath,3 Bath,167 m²
2466,"€1,950,000","Pinefield House, Ballyedmonduff Road, Sandyford, Co. Dublin",2 Bed,4 Bath,530 m²
2467,"€375,000","6 Francis Terrace, Smithfield, Dublin 7",1 Bath,1 Bath,65 m²
2468,"€1,750,000","7 Ailesbury Wood Ailesbury Road Dublin 4, Ballsbridge, Dublin 4",2 Bed,4 Bath,0.46 ac
2469,"€224,950","208 New Seskin Court, Tallaght, Dublin 24",1 Bath,1 Bath,56 m²
2470,"€4,850,000","Saint Peter's, 91 Ailesbury Road, Dublin 4",4 Bed,4 Bath,59 m²
2471,"€350,000","50 Spencer House, Custom House Square, Dublin 1",3 Bath,2 Bath,312 m²
2472,"€875,000","Site at Forest Lodge, Kingswood, Dublin 24",184 m²,1 Bath,366 m²
2473,"€290,000","284 Cooley Road, Drimnagh, Drimnagh, Dublin 12",4 Bed,2 Bath,52 m²
2474,"€235,000","Apt 11, Grattan Lodge, Hole In The Wall Road, Donaghmede, Dublin 13",4 Bath,2 Bath,
2475,"€250,000","20 Greenhills Court, Tallaght, Dublin 24",360 m²,4 Bath,
2476,"€1,750,000","14 Thormanby Hill, Howth, Co. Dublin",2 Bed,4 Bath,
2477,"€2,500,000","Galtee Lodge, 16 Asgard Road, Howth, Dublin 13",1 Bath,1 Bath,
2478,"€325,000","17 Portside Court, East Wall, East Wall, Dublin 3",72 m²,1 Bath,
2479,"€350,000","5 Hanover Square, Christchurch, Dublin 8",3 Bed,1 Bath,
2480,"€325,000","178 Ceannt Fort, Mount Brown, Rialto, Dublin 8",4 Bath,,
2481,"€1,600,000","Rath Na Ngall, Kilgobbin Road, Stepaside, Dublin 18",3 Bed,2 Bath,140 m²
2482,"€249,950","17 Whitehall Square, Perrystown, Dublin 12",2 Bath,1 Bath,55 m²
2483,"€6,800,000","Hatherton, Richmond Avenue South, Dartry, Dublin 6",140 m²,6 Bath,696 m²
2484,"€395,000","52 Cedarwood Grove, Glasnevin, Glasnevin, Dublin 11",2 Bed,1 Bath,520 m²
2485,"€425,000","9 Salem Court, Maxwell Road, Rathmines, Dublin 6",1 Bath,1 Bath,485 m²
2486,"€295,000","74 Castle Lawns, Balrothery, Tallaght, Dublin 24",55 m²,1 Bath,270 m²
2487,"€7,200,000","Sorrento, Nerano Road, Dalkey, Co. Dublin",6 Bed,6 Bath,80 m²
2488,"€5,000,000","Villa Maria, Killiney Hill Road, Killiney, Co. Dublin",6 Bath,8 Bath,255 m²
2489,Price on Application,"THE BOTTLERS HALL, Dolphin House, Irishtown, Dublin 4",696 m²,2 Bath,59 m²
2490,"€399,000","Apartment 9, The Concourse, Roebuck Hill, Roebuck Road, Clonskeagh, Dublin 14",3 Bed,2 Bath,155 m²
2491,"€1,400,000","The Rookery, 10 Stillorgan Grove, Blackrock, Co. Dublin",1 Bath,4 Bath,50 m²
2492,"€425,000","7 Ballygihen, Sandycove, Co. Dublin",2 Bed,1 Bath,105 m²
2493,"€845,000","20 Mount Tallant Avenue, Terenure, Dublin 6W",1 Bath,2 Bath,0.5 ac
2494,"€345,000","8 Redwood Avenue, Kilnamanagh, Tallaght, Dublin 24",3 Bed,2 Bath,67 m²
2495,"€400,000","2, 8 Railway Road Dalkey, Dalkey, Co. Dublin",1 Bath,1 Bath,
2496,"€550,000","138 Kimmage Road West, Kimmage, Dublin 12",6 Bed,1 Bath,
2497,"€525,000","Ardagh, 179 Kimmage Road West, Kimmage, Dublin 12",6 Bath,2 Bath,
2498,"€1,500,000","Rathmore, 19 Grosvenor Road, Rathgar, Dublin 6",520 m²,1 Bath,
2499,"AMV: €205,000","23 Orchard Way, Ayrfield, Dublin 13",6 Bed,,
2500,"€219,000","24 Deerpark Square, Kiltipper, Tallaght, Dublin 24",8 Bath,,
2501,"€355,000","Apartment 38, Kilmainham Bank, Emmet Road, Inchicore, Dublin 8",2 Bed,2 Bath,72 m²
2502,"€284,950","67 Heathfield Park, Finglas, Dublin 11",2 Bath,2 Bath,1104 m²
2503,"€399,950","208 McKee Avenue, Finglas, Dublin 11",72 m²,1 Bath,50 m²
2504,"€339,950","Apartment 20, Avoca Hall, Blackrock, Co. Dublin",3 Bed,1 Bath,70 m²
2505,"€350,000","58 Newbancroft Hall, Tallaght, Dublin 24",2 Bath,2 Bath,123 m²
2506,"€300,000","130 Greencastle Road, Coolock, Dublin 17",3 Bed,1 Bath,0.08 ac
2507,"€360,000","7 Killarney Avenue,Northwall, North Wall, Dublin 1",1 Bath,4 Bath,117 m²
2508,"€475,000","Apartment 1, Holyrood Castle, Holyrood Park, Sandymount, Dublin 4",1104 m²,3 Bath,54 m²
2509,"€595,000","The Orchard, Orchard Lane, Blackrock, Co. Dublin",1 Bed,3 Bath,30 m²
2510,"€595,000","7 Windsor Place, Lanesville, Monkstown, Co. Dublin",1 Bath,2 Bath,78 m²
2511,"€350,000","33 Long Lane, Dublin 8",50 m²,2 Bath,93 m²
2512,"€220,000","Apartment 94, The Northumberlands, Love Lane East, Dublin 2",3 Bed,1 Bath,90 m²
2513,"€400,000","2 Raleigh Square, Crumlin, Dublin 12",2 Bath,3 Bath,94 m²
2514,"€295,000","5 Ballygall Crescent, Finglas, Dublin 11",3 Bed,2 Bath,502 m²
2515,"€249,950","46 Horan Hall, Belgard Square, Tallaght, Dublin 24",1 Bath,3 Bath,
2516,"€795,000","5 Dunbur, Brookvale Road, Donnybrook, Dublin 4",70 m²,6 Bath,
2517,"€280,000","11 Ashmount, Blakestown Road, Mulhuddart, Dublin 15",4 Bed,1 Bath,
2518,"€725,000","41 Harbour View, Dun Laoghaire, Co. Dublin",4 Bath,,
2519,"€2,000,000","Bayview House, 49/49A North Strand Road, North Strand, Dublin 3",3 Bed,,
2520,"€262,000","Apartment 4 Charleston Heights, 20 Charleston Avenue, Ranelagh, Dublin 6",3 Bath,,
2521,"€2,500,000","20 Lansdowne Road, Ballsbridge, Dublin 4",5 Bed,5 Bath,352 m²
2522,"€480,000","67 Oakview Ave, Hartstown, Dublin 15",5 Bath,2 Bath,185 m²
2523,"€260,000","Apartment 12, Kingsmill Court, Dublin 1",352 m²,1 Bath,53 m²
2524,"€370,000","3 Beechdale Road, Ballycullen, Dublin 24",4 Bed,2 Bath,84 m²
2525,"€260,000","15 Blasket Square, Waterville, Blanchardstown, Dublin 15",2 Bath,2 Bath,101 m²
2526,"€375,000","687 Collins Avenue Extension, Whitehall, Dublin 9",185 m²,2 Bath,67 m²
2527,"€335,000","71 Moy House, Custom House Square, IFSC, Dublin 1",2 Bed,1 Bath,117 m²
2528,"€950,000","2 Rexdon Court, Sandymount Avenue, Ballsbridge, Dublin 4",1 Bath,3 Bath,150 m²
2529,"€634,950","Penthouse, Ballintyre Grove, Ballinteer, Dublin 16",53 m²,2 Bath,113 m²
2530,"€500,000","Apt. 14 The Warehouse, Clanbrassil Terrace, Dublin 8",3 Bed,4 Bath,290 m²
2531,"€3,000,000","Tragara, Nerano Road, Dalkey, Co. Dublin",2 Bath,1 Bath,40 m²
2532,"€235,000","Apartment 10, Richmond Square, Morning Star Avenue, Dublin 7",2 Bed,4 Bath,234 m²
2533,"€2,750,000","80 Ailesbury Road, Ballsbridge, Dublin 4",2 Bath,11 Bath,107 m²
2534,"€850,000","James Street, Dublin 8",84 m²,1 Bath,72 m²
2535,"€400,000","4 Faulkners Terrace, Kilmainham, Kilmainham, Dublin 8",3 Bed,3 Bath,68 m²
2536,"€308,000","28 Saint Mary's Crescent, Walkinstown, Walkinstown, Dublin 12",2 Bath,2 Bath,187 m²
2537,"€310,000","42 Clanhugh Road, Donnycarney, Donnycarney, Dublin 3",101 m²,5 Bath,75 m²
2538,"€800,000","Flat A, 408 Clonard Road, Crumlin, Dublin 12",2 Bed,2 Bath,
2539,"€835,000","Apartment 66, The Lighthouse, Church Road, East Wall, Dublin 3",1 Bath,1 Bath,
2540,"€550,000","23 Martin Street, Portobello, Dublin 8",67 m²,,
2541,"€160,000","Apartment 8, Curragh Hall House, Curragh Hall Crescent, Tyrrelstown, Dublin 15",1 Bed,1 Bath,42 m²
2542,"€410,000","43 Saint Columba's Road, Walkinstown, Walkinstown, Dublin 12",1 Bath,2 Bath,94 m²
2543,"€450,000","219 Tyreconnell Road, Inchicore, Dublin 8",42 m²,6 Bath,48 m²
2544,"€265,000","Apartment 73, Finnegan House, Viking Harbour Apartments, Dublin 8",3 Bed,1 Bath,168 m²
2545,"€1,850,000","Residence 23 InterContinental Hotel, Ballsbridge, Dublin 4",2 Bath,3 Bath,40 m²
2546,"€334,950","68 Harolds Cross Cottages, Harold's Cross, Dublin 6",94 m²,1 Bath,123 m²
2547,"€900,000","134 Morehampton Road, Donnybrook, Dublin 4",6 Bed,3 Bath,60 m²
2548,"€299,000","14 Killane Road, East Wall, Dublin 3",6 Bath,1 Bath,285 m²
2549,"€2,200,000","21 Ailesbury Drive, Donnybrook, Donnybrook, Dublin 4",2 Bed,5 Bath,53 m²
2550,"€285,000","Apartment 6, The Bookend Apartments, Temple Bar, Dublin 2",1 Bath,1 Bath,227 m²
2551,"€1,200,000","36 St Lawrence Road, Clontarf, Dublin 3",48 m²,3 Bath,128 m²
2552,"€649,950","5 Church Road, Ballybrack, Ballybrack, Co. Dublin",2 Bed,2 Bath,109 m²
2553,"€320,000","32 Captains Avenue, Crumlin, Kimmage, Dublin 12",3 Bath,1 Bath,85 m²
2554,"€375,000","Saint Jude, 67 Palmer Park, Rathfarnham, Dublin 14",168 m²,2 Bath,38 m²
2555,"€180,000","Apt. 21 The Landey, Santry, Dublin 9",2 Bed,1 Bath,83 m²
2556,"€220,000","Apartment 24, Losset Hall, Belgard Square, Tallaght, Dublin 24",1 Bath,1 Bath,388 m²
2557,"€250,000","831 Ratoath Road, Finglas, Dublin 11",40 m²,1 Bath,95 m²
2558,"€2,750,000","Ardlea, 10 Elton Park, Sandycove, Co. Dublin",3 Bed,4 Bath,226 m²
2559,"€900,000","16 Sutton Castle, Sutton, Sutton, Dublin 13",3 Bath,2 Bath,
2560,"€800,000","1 Iona Road, Glasnevin, Glasnevin, Dublin 9",123 m²,7 Bath,
2561,"€270,000","43 Glin Grove, Coolock, Dublin 5",3 Bed,1 Bath,83 m²
2562,"€845,000","37 Greygates, Mount Merrion, Co. Dublin",1 Bath,2 Bath,135 m²
2563,"€1,395,000","67 Garville Avenue Upper, Rathgar, Dublin 6",83 m²,3 Bath,205 m²
2564,"€290,000","115 Captain's Road, Crumlin, Kimmage, Dublin 12",4 Bed,1 Bath,85 m²
2565,"€335,000","9 Saint Aubyns Court, Shanganagh Road, Killiney, Co. Dublin",2 Bath,1 Bath,64 m²
2566,"€375,500","Apartment 44, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",135 m²,2 Bath,93 m²
2567,"€1,250,000","Rossmore, 16 Corrig Avenue, Dun Laoghaire, Co. Dublin",4 Bed,3 Bath,221 m²
2568,"€450,000","Apartment 77, Southmede, Ballinteer Road, Dundrum, Dublin 14",3 Bath,2 Bath,74 m²
2569,"€1,100,000","Avondale House 3 Northumberland Avenue Dun Laoghaire, Dun Laoghaire, Co. Dublin",205 m²,4 Bath,298 m²
2570,"€1,700,000","Ashleigh, 1 Tivoli Terrace South, Dun Laoghaire, Co. Dublin",3 Bed,4 Bath,369 m²
2571,"€349,000","Saint Martins, Kylemore Road, Bluebell, Dublin 12",1 Bath,2 Bath,93 m²
2572,"€225,000","344 Kylemore Road, Ballyfermot, Ballyfermot, Dublin 10",85 m²,1 Bath,6 m²
2573,"€300,000","25 Benbulbin Road, Drimnagh, Dublin 12",2 Bed,1 Bath,44 m²
2574,"€495,000","16 Gilford Terrace, Sandymount, Dublin 4",1 Bath,1 Bath,200 m²
2575,"€1,700,000","9 effra road, Rathmines, Dublin 6",64 m²,3 Bath,85 m²
2576,"€260,000","Apartment 13, Chestnut, Grattan Wood, Donaghmede, Dublin 13",2 Bed,2 Bath,72 m²
2577,"€415,000","20 Byrnes Lane, Dublin 2",2 Bath,1 Bath,283 m²
2578,"€260,000","9 Bolbrook Villas, Tallaght, Dublin 24",93 m²,1 Bath,220 m²
2579,"€2,750,000","Seaspray, Harbour Road, Dalkey, Co. Dublin",5 Bed,5 Bath,
2580,"€2,000,000","Seaview, 8 Cunningham Drive Dalkey, Dalkey, Co. Dublin",3 Bath,4 Bath,
2581,"€270,000","Apartment 51, Rathmines Town Centre, Rathmines, Dublin 6",1 Bed,1 Bath,42 m²
2582,"€385,000","158 The Oval, Block O, Tullyvale, Cabinteely, Dublin 18",1 Bath,2 Bath,0.86 ac
2583,"€1,450,000","Wits End, The Rookery, Rathfarnham, Dublin 16",42 m²,2 Bath,102 m²
2584,"€545,000","The Forge, Churchview, Clonsilla, Dublin 15",3 Bed,1 Bath,81 m²
2585,"€225,000","44 Dolmen Court, Poppintree, Dublin 11",2 Bath,2 Bath,132 m²
2586,"€625,000","Apartment 20, Pakenham House, Dublin 1",0.86 ac,1 Bath,27 m²
2587,"€195,000","Apartment 6, The Weavers, Dublin 8",3 Bed,2 Bath,65 m²
2588,"€545,000","18 Arbutus Place, Lombard Street West, Portobello, Dublin 8",2 Bath,1 Bath,87 m²
2589,"€370,000","26 Clonshaugh Walk, Clonshaugh, Dublin 17",102 m²,1 Bath,53 m²
2590,"€345,000","16 Maple Lodge, Farmleigh Woods, Castleknock, Dublin 15",3 Bed,6 Bath,88 m²
2591,"€495,000","45 Blythe Avenue, East Wall, East Wall, Dublin 3",1 Bath,3 Bath,149 m²
